OPTION_SYMBOL,UNDERLYING_TICKER,TRADE_DATE,EXPIRATION_DATE,OPTION_TYPE,STRIKE_PRICE,OPTION_OPEN_PRICE,OPTION_HIGH_PRICE,OPTION_LOW_PRICE,OPTION_CLOSE_PRICE,OPTION_VWAP,OPTION_VOLUME,OPTION_TRADES,UNDERLYING_OPEN_PRICE,UNDERLYING_HIGH_PRICE,UNDERLYING_LOW_PRICE,UNDERLYING_CLOSE_PRICE,UNDERLYING_VWAP,UNDERLYING_VOLUME,UNDERLYING_TRADES,DAYS_TO_EXPIRATION,SIGNED_MONEYNESS_RAW,SIGNED_MONEYNESS_PCT,OPTION_AGGREGATES_TIMESTAMP,UNDERLYING_AGGREGATES_TIMESTAMP,OPTION_INSERTED_AT,UNDERLYING_INSERTED_AT,OPTION_LOAD_DATE,UNDERLYING_LOAD_DATE,OPTION_FILENAME,UNDERLYING_FILENAME,MISSING_UNDERLYING_FLAG
O:AAPL251121C00155000,AAPL,2025-11-21,2025-11-21,C,155.0000,116.2500,116.2500,116.2500,116.2500,116.2500,5,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-116.4900,-0.4290765774,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00155000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00160000,AAPL,2025-11-21,2025-11-21,C,160.0000,108.8400,108.8400,108.8400,108.8400,108.8400,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-111.4900,-0.4106596928,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00160000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00165000,AAPL,2025-11-21,2025-11-21,C,165.0000,106.0100,106.0100,106.0000,106.0000,106.0050,2,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-106.4900,-0.3922428082,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00165000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00175000,AAPL,2025-11-21,2025-11-21,C,175.0000,93.0800,96.1600,93.0800,96.1600,94.6200,2,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-96.4900,-0.3554090390,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00175000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00180000,AAPL,2025-11-21,2025-11-21,C,180.0000,90.0600,90.0600,90.0600,90.0600,90.0600,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-91.4900,-0.3369921544,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00180000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00185000,AAPL,2025-11-21,2025-11-21,C,185.0000,82.6400,86.3700,82.6400,86.3700,85.1000,55,5,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-86.4900,-0.3185752698,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00185000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00190000,AAPL,2025-11-21,2025-11-21,C,190.0000,76.7400,82.3900,76.7400,81.3500,80.5159,22,5,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-81.4900,-0.3001583852,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00190000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00195000,AAPL,2025-11-21,2025-11-21,C,195.0000,73.4700,78.1700,73.4700,77.1000,75.1996,25,5,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-76.4900,-0.2817415006,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00195000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00200000,AAPL,2025-11-21,2025-11-21,C,200.0000,66.1100,72.5000,66.1100,71.0000,71.6908,336,98,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-71.4900,-0.2633246160,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00200000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00205000,AAPL,2025-11-21,2025-11-21,C,205.0000,62.7600,67.9500,62.7600,67.1200,66.7706,102,22,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-66.4900,-0.2449077314,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00205000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00210000,AAPL,2025-11-21,2025-11-21,C,210.0000,58.6500,62.9500,58.1500,61.1000,61.4337,175,34,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-61.4900,-0.2264908468,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00210000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00215000,AAPL,2025-11-21,2025-11-21,C,215.0000,52.3000,58.1300,52.3000,56.5000,55.6581,146,37,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-56.4900,-0.2080739622,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00215000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00220000,AAPL,2025-11-21,2025-11-21,C,220.0000,46.8200,53.4400,46.8200,51.5000,52.0731,885,95,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-51.4900,-0.1896570776,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00220000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00225000,AAPL,2025-11-21,2025-11-21,C,225.0000,42.8500,48.1600,42.8500,46.1900,46.8392,585,69,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-46.4900,-0.1712401930,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00225000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00227500,AAPL,2025-11-21,2025-11-21,C,227.5000,43.3500,45.1800,43.3500,44.3600,44.6144,48,10,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-43.9900,-0.1620317507,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00227500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00230000,AAPL,2025-11-21,2025-11-21,C,230.0000,36.8500,43.0900,36.8400,41.4600,41.1201,548,98,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-41.4900,-0.1528233084,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00230000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00232500,AAPL,2025-11-21,2025-11-21,C,232.5000,38.3600,39.8700,38.3600,39.5800,39.5788,802,5,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-38.9900,-0.1436148661,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00232500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00235000,AAPL,2025-11-21,2025-11-21,C,235.0000,32.4000,38.1800,32.3200,36.0000,35.9841,764,127,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-36.4900,-0.1344064238,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00235000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00237500,AAPL,2025-11-21,2025-11-21,C,237.5000,33.3200,34.6200,33.3000,33.3000,34.4046,235,8,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-33.9900,-0.1251979815,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00237500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00240000,AAPL,2025-11-21,2025-11-21,C,240.0000,26.1000,33.1900,26.1000,30.9000,31.5805,2296,151,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-31.4900,-0.1159895392,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00240000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00242500,AAPL,2025-11-21,2025-11-21,C,242.5000,26.0300,29.0800,26.0300,28.8000,28.6365,57,7,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-28.9900,-0.1067810969,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00242500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00245000,AAPL,2025-11-21,2025-11-21,C,245.0000,21.0500,28.2100,21.0500,26.4000,25.7072,646,115,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-26.4900,-0.0975726546,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00245000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00247500,AAPL,2025-11-21,2025-11-21,C,247.5000,21.2000,25.6000,21.2000,23.6800,24.0878,36,5,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-23.9900,-0.0883642123,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00247500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00250000,AAPL,2025-11-21,2025-11-21,C,250.0000,16.5500,23.2400,16.5500,20.7700,20.2843,1357,247,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-21.4900,-0.0791557700,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00250000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00252500,AAPL,2025-11-21,2025-11-21,C,252.5000,14.7800,20.4700,14.7800,18.8500,18.9439,107,32,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-18.9900,-0.0699473277,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00252500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00255000,AAPL,2025-11-21,2025-11-21,C,255.0000,11.0000,18.1700,11.0000,16.0500,16.2940,2202,289,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-16.4900,-0.0607388854,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00255000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00257500,AAPL,2025-11-21,2025-11-21,C,257.5000,9.6300,15.4500,9.6300,13.7500,13.6558,185,44,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-13.9900,-0.0515304431,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00257500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00260000,AAPL,2025-11-21,2025-11-21,C,260.0000,6.2500,13.2000,6.2500,11.4700,10.1854,5028,613,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-11.4900,-0.0423220008,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00260000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00262500,AAPL,2025-11-21,2025-11-21,C,262.5000,4.7500,10.7000,4.5100,9.0000,7.8014,841,218,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-8.9900,-0.0331135585,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00262500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00265000,AAPL,2025-11-21,2025-11-21,C,265.0000,2.1900,8.1500,2.1900,6.0000,5.2854,11453,1263,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-6.4900,-0.0239051162,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00265000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00267500,AAPL,2025-11-21,2025-11-21,C,267.5000,0.9800,5.7000,0.9500,3.9100,2.2524,18561,4234,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-3.9900,-0.0146966739,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00267500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00270000,AAPL,2025-11-21,2025-11-21,C,270.0000,0.3200,3.3500,0.2700,1.4700,1.2308,69689,12936,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,-1.4900,-0.0054882316,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00270000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00272500,AAPL,2025-11-21,2025-11-21,C,272.5000,0.1100,1.1500,0.0100,0.0100,0.3826,74606,10796,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,1.0100,0.0037202107,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00272500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00275000,AAPL,2025-11-21,2025-11-21,C,275.0000,0.0500,0.2400,0.0100,0.0100,0.0577,81940,7323,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,3.5100,0.0129286530,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00275000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00277500,AAPL,2025-11-21,2025-11-21,C,277.5000,0.0200,0.0600,0.0100,0.0100,0.0145,13766,997,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,6.0100,0.0221370953,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00277500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00280000,AAPL,2025-11-21,2025-11-21,C,280.0000,0.0100,0.0700,0.0100,0.0100,0.0125,4222,511,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,8.5100,0.0313455376,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00280000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00282500,AAPL,2025-11-21,2025-11-21,C,282.5000,0.0100,0.0400,0.0100,0.0100,0.0158,7376,1456,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,11.0100,0.0405539799,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00282500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00285000,AAPL,2025-11-21,2025-11-21,C,285.0000,0.0300,0.0300,0.0100,0.0100,0.0100,2322,116,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,13.5100,0.0497624222,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00285000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00287500,AAPL,2025-11-21,2025-11-21,C,287.5000,0.0200,0.0400,0.0100,0.0100,0.0103,485,42,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,16.0100,0.0589708645,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00287500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00290000,AAPL,2025-11-21,2025-11-21,C,290.0000,0.0100,0.0200,0.0100,0.0100,0.0106,946,59,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,18.5100,0.0681793068,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00290000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00292500,AAPL,2025-11-21,2025-11-21,C,292.5000,0.0100,0.0200,0.0100,0.0100,0.0107,14,7,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,21.0100,0.0773877491,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00292500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00295000,AAPL,2025-11-21,2025-11-21,C,295.0000,0.0100,0.0200,0.0100,0.0100,0.0117,588,22,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,23.5100,0.0865961914,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00295000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00297500,AAPL,2025-11-21,2025-11-21,C,297.5000,0.0100,0.0100,0.0100,0.0100,0.0100,50,11,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,26.0100,0.0958046337,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00297500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00300000,AAPL,2025-11-21,2025-11-21,C,300.0000,0.0100,0.0100,0.0100,0.0100,0.0100,187,18,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,28.5100,0.1050130760,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00300000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00302500,AAPL,2025-11-21,2025-11-21,C,302.5000,0.7600,0.7600,0.0100,0.0100,0.4167,3,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,31.0100,0.1142215183,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00302500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00305000,AAPL,2025-11-21,2025-11-21,C,305.0000,0.0100,0.0100,0.0100,0.0100,0.0100,3,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,33.5100,0.1234299606,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00305000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00310000,AAPL,2025-11-21,2025-11-21,C,310.0000,0.0200,0.0200,0.0100,0.0100,0.0120,50,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,38.5100,0.1418468452,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00310000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00317500,AAPL,2025-11-21,2025-11-21,C,317.5000,0.7000,0.7000,0.0100,0.0100,0.3550,4,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,46.0100,0.1694721721,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00317500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00320000,AAPL,2025-11-21,2025-11-21,C,320.0000,0.0100,0.0100,0.0100,0.0100,0.0100,2,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,48.5100,0.1786806144,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00320000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00322500,AAPL,2025-11-21,2025-11-21,C,322.5000,0.0400,0.0400,0.0100,0.0100,0.0123,13,6,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,51.0100,0.1878890567,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00322500.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL251121C00330000,AAPL,2025-11-21,2025-11-21,C,330.0000,0.0100,0.0100,0.0100,0.0100,0.0100,3,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,0,58.5100,0.2155143836,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL251121C00330000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
